date,ticker,PX_LAST,return,log_return,asset_type,asset_name
2018-04-03,AAPL,42.0975,0.010259179265658558,0.010206911067964735,Equity,AAPL
2018-04-04,AAPL,42.9025,0.019122275669576805,0.01894174279199431,Equity,AAPL
2018-04-05,AAPL,43.2,0.006934327836373155,0.00691039595574351,Equity,AAPL
2018-04-06,AAPL,42.095,-0.025578703703703742,-0.025911526460437356,Equity,AAPL
2018-04-09,AAPL,42.5125,0.0099180425228651,0.009869181543686684,Equity,AAPL
2018-04-10,AAPL,43.3125,0.018817994707438945,0.018643126616808108,Equity,AAPL
2018-04-11,AAPL,43.11,-0.004675324675324721,-0.00468628819107879,Equity,AAPL
2018-04-12,AAPL,43.535,0.00985850150777079,0.00981022352153564,Equity,AAPL
2018-04-13,AAPL,43.6825,0.0033880785574824657,0.0033823519504774724,Equity,AAPL
2018-04-16,AAPL,43.955,0.0062381960739426034,0.006218819072085453,Equity,AAPL
2018-04-17,AAPL,44.56,0.01376407689682635,0.013670212315886717,Equity,AAPL
2018-04-18,AAPL,44.46,-0.002244165170556589,-0.002246687082978098,Equity,AAPL
2018-04-19,AAPL,43.2,-0.028340080971659853,-0.028749413285985823,Equity,AAPL
2018-04-20,AAPL,41.43,-0.0409722222222223,-0.04183523916075427,Equity,AAPL
2018-04-23,AAPL,41.31,-0.002896451846488013,-0.002900654680637233,Equity,AAPL
2018-04-24,AAPL,40.735,-0.013919147906076068,-0.01401692764606813,Equity,AAPL
2018-04-25,AAPL,40.9125,0.004357432183625942,0.0043479660646938674,Equity,AAPL
2018-04-26,AAPL,41.055,0.003483043079743231,0.003476991333453069,Equity,AAPL
2018-04-27,AAPL,40.58,-0.011569845329436168,-0.011637296763083452,Equity,AAPL
2018-04-30,AAPL,41.315,0.01811237062592408,0.017950295755478976,Equity,AAPL
2018-05-01,AAPL,42.275,0.023236112791964247,0.02297026463149638,Equity,AAPL
2018-05-02,AAPL,44.1425,0.04417504435245423,0.04322714241017229,Equity,AAPL
2018-05-03,AAPL,44.2225,0.0018123123973494693,0.001810672140709295,Equity,AAPL
2018-05-04,AAPL,45.9575,0.039233421900616294,0.038483347039364256,Equity,AAPL
2018-05-07,AAPL,46.29,0.007234945329924303,0.0072088986682893675,Equity,AAPL
2018-05-08,AAPL,46.5125,0.004806653704903852,0.0047951386295617075,Equity,AAPL
2018-05-09,AAPL,46.84,0.0070411179790379474,0.007016445056775762,Equity,AAPL
2018-05-10,AAPL,47.51,0.014304013663535287,0.014202676469313212,Equity,AAPL
2018-05-11,AAPL,47.1475,-0.007629972637339444,-0.007659229794446733,Equity,AAPL
2018-05-14,AAPL,47.0375,-0.002333103557982885,-0.002335829484827475,Equity,AAPL
2018-05-15,AAPL,46.61,-0.009088493223491922,-0.009130045534906095,Equity,AAPL
2018-05-16,AAPL,47.045,0.009332761210040896,0.009289480074079521,Equity,AAPL
2018-05-17,AAPL,46.7475,-0.006323732596450249,-0.006343812089750713,Equity,AAPL
2018-05-18,AAPL,46.5775,-0.003636558104711529,-0.0036431864566065044,Equity,AAPL
2018-05-21,AAPL,46.9075,0.007084965917020014,0.00705998546702076,Equity,AAPL
2018-05-22,AAPL,46.79,-0.0025049299152587468,-0.0025080725012676785,Equity,AAPL
2018-05-23,AAPL,47.09,0.006411626415900873,0.006391159377338332,Equity,AAPL
2018-05-24,AAPL,47.0375,-0.0011148863877681325,-0.0011155083359075978,Equity,AAPL
2018-05-25,AAPL,47.145,0.002285410576667646,0.002282802998085062,Equity,AAPL
2018-05-29,AAPL,46.975,-0.0036058967016651122,-0.0036124136181116366,Equity,AAPL
2018-05-30,AAPL,46.875,-0.002128791910590788,-0.002131061008954174,Equity,AAPL
2018-05-31,AAPL,46.7175,-0.0033600000000000296,-0.003365657476301687,Equity,AAPL
2018-06-01,AAPL,47.56,0.018033927329159427,0.01787324500830797,Equity,AAPL
2018-06-04,AAPL,47.9575,0.008357863751051298,0.008323130205774739,Equity,AAPL
2018-06-05,AAPL,48.3275,0.007715164468539815,0.007685554785353958,Equity,AAPL
2018-06-06,AAPL,48.495,0.003465935543944809,0.0034599430317961252,Equity,AAPL
2018-06-07,AAPL,48.365,-0.002680688730796854,-0.0026842882109956376,Equity,AAPL
2018-06-08,AAPL,47.925,-0.00909748785278619,-0.009139122702802217,Equity,AAPL
2018-06-11,AAPL,47.8075,-0.0024517475221700336,-0.0024547579767159014,Equity,AAPL
2018-06-12,AAPL,48.07,0.005490770276630252,0.0054757509508770764,Equity,AAPL
2018-06-13,AAPL,47.675,-0.008217183274391582,-0.008251130419386634,Equity,AAPL
2018-06-14,AAPL,47.7,0.000524383848977461,0.0005242464078127791,Equity,AAPL
2018-06-15,AAPL,47.21,-0.010272536687631062,-0.010325663336100193,Equity,AAPL
2018-06-18,AAPL,47.185,-0.0005295488244015933,-0.0005296890848990127,Equity,AAPL
2018-06-19,AAPL,46.4225,-0.01615979654551236,-0.016291789980682755,Equity,AAPL
2018-06-20,AAPL,46.625,0.00436210889116273,0.004352622471366045,Equity,AAPL
2018-06-21,AAPL,46.365,-0.005576407506702408,-0.0055920137117902845,Equity,AAPL
2018-06-22,AAPL,46.23,-0.00291167906826284,-0.002915926252055392,Equity,AAPL
2018-06-25,AAPL,45.5425,-0.014871295695435882,-0.014982982077287156,Equity,AAPL
2018-06-26,AAPL,46.1075,0.012405994400834564,0.012329670651977202,Equity,AAPL
2018-06-27,AAPL,46.04,-0.001463970069945253,-0.001465042721142083,Equity,AAPL
2018-06-28,AAPL,46.375,0.0072762814943527765,0.0072499370739173554,Equity,AAPL
2018-06-29,AAPL,46.2775,-0.0021024258760107273,-0.002104639075896023,Equity,AAPL
2018-07-02,AAPL,46.795,0.011182540111285055,0.011120477757516548,Equity,AAPL
2018-07-03,AAPL,45.98,-0.01741639064002576,-0.017569840274184432,Equity,AAPL
2018-07-05,AAPL,46.35,0.008046976946498585,0.008014772676828777,Equity,AAPL
2018-07-06,AAPL,46.9925,0.013861920172599795,0.013766722496749269,Equity,AAPL
2018-07-09,AAPL,47.645,0.0138851944459224,0.013789678291538309,Equity,AAPL
2018-07-10,AAPL,47.5875,-0.0012068422709624604,-0.0012075710915359459,Equity,AAPL
2018-07-11,AAPL,46.97,-0.012976096664039871,-0.013061021669711955,Equity,AAPL
2018-07-12,AAPL,47.7575,0.016766020864381614,0.016627022616766154,Equity,AAPL
2018-07-13,AAPL,47.8325,0.0015704339632518494,0.0015692021213509818,Equity,AAPL
2018-07-16,AAPL,47.7275,-0.002195160194428558,-0.002197573090343577,Equity,AAPL
2018-07-17,AAPL,47.8625,0.002828557959247746,0.0028245651167355577,Equity,AAPL
2018-07-18,AAPL,47.6,-0.005484460694698212,-0.0054995555660384355,Equity,AAPL
2018-07-19,AAPL,47.97,0.007773109243697451,0.007743054276598207,Equity,AAPL
2018-07-20,AAPL,47.86,-0.002293099854075442,-0.002295733033745268,Equity,AAPL
2018-07-23,AAPL,47.9025,0.0008880066861680636,0.0008876126414896756,Equity,AAPL
2018-07-24,AAPL,48.25,0.007254318668127979,0.007228132663278077,Equity,AAPL
2018-07-25,AAPL,48.705,0.009430051813471563,0.009385866437924094,Equity,AAPL
2018-07-26,AAPL,48.5525,-0.0031310953700851574,-0.0031360075054495265,Equity,AAPL
2018-07-27,AAPL,47.745,-0.016631481386128466,-0.0167713373153036,Equity,AAPL
2018-07-30,AAPL,47.4775,-0.0056026809089956275,-0.005618434795902699,Equity,AAPL
2018-07-31,AAPL,47.5725,0.002000947817387244,0.0019989485877618405,Equity,AAPL
2018-08-01,AAPL,50.375,0.05891008460770397,0.05724015707282216,Equity,AAPL
2018-08-02,AAPL,51.8475,0.02923076923076917,0.028811697238545597,Equity,AAPL
2018-08-03,AAPL,51.9975,0.0028930999566036952,0.0028889229972256076,Equity,AAPL
2018-08-06,AAPL,52.2675,0.005192557334487091,0.005179122496028272,Equity,AAPL
2018-08-07,AAPL,51.7775,-0.009374850528531042,-0.009419071030477554,Equity,AAPL
2018-08-08,AAPL,51.8125,0.0006759692916806781,0.0006757409273447543,Equity,AAPL
2018-08-09,AAPL,52.22,0.007864897466827392,0.00783413037546894,Equity,AAPL
2018-08-10,AAPL,51.8825,-0.006463040980467238,-0.006484016857304463,Equity,AAPL
2018-08-13,AAPL,52.2175,0.0064568977979087006,0.006436141333656759,Equity,AAPL
2018-08-14,AAPL,52.4375,0.00421314693349939,0.00420429648008992,Equity,AAPL
2018-08-15,AAPL,52.56,0.002336114421930935,0.0023333899489301974,Equity,AAPL
2018-08-16,AAPL,53.33,0.014649923896499217,0.014543650436155752,Equity,AAPL
2018-08-17,AAPL,54.395,0.01996999812488287,0.0197732132605352,Equity,AAPL
2018-08-20,AAPL,53.865,-0.009743542605018862,-0.009791321526890146,Equity,AAPL
2018-08-21,AAPL,53.76,-0.0019493177387914784,-0.0019512201312618048,Equity,AAPL
2018-08-22,AAPL,53.7625,4.650297619046562e-05,4.6501894960588474e-05,Equity,AAPL
2018-08-23,AAPL,53.8725,0.002046035805626678,0.0020439455250746866,Equity,AAPL
2018-08-24,AAPL,54.04,0.003109193001995303,0.003104369457068649,Equity,AAPL
2018-08-27,AAPL,54.485,0.008234641006661825,0.008200921336851427,Equity,AAPL
2018-08-28,AAPL,54.925,0.008075617142332625,0.008043183841824337,Equity,AAPL
2018-08-29,AAPL,55.745,0.01492944924897599,0.01481910194886101,Equity,AAPL
2018-08-30,AAPL,56.2575,0.009193649654677616,0.009151645310229264,Equity,AAPL
2018-08-31,AAPL,56.9075,0.011554015020219577,0.011487777109642648,Equity,AAPL
2018-09-04,AAPL,57.09,0.003206958660985082,0.003201827336761364,Equity,AAPL
2018-09-05,AAPL,56.7175,-0.006524785426519575,-0.0065461648872891616,Equity,AAPL
2018-09-06,AAPL,55.775,-0.01661744611451499,-0.01675706477028256,Equity,AAPL
2018-09-07,AAPL,55.325,-0.008068130883012059,-0.008100854381482812,Equity,AAPL
2018-09-10,AAPL,54.5825,-0.01342069588793493,-0.013511567381978777,Equity,AAPL
2018-09-11,AAPL,55.9625,0.025282828745476937,0.024968505011949253,Equity,AAPL
2018-09-12,AAPL,55.2675,-0.012419030600848813,-0.012496791239956945,Equity,AAPL
2018-09-13,AAPL,56.6025,0.024155244945039955,0.02386812151786903,Equity,AAPL
2018-09-14,AAPL,55.96,-0.01135108873282975,-0.011416004047715613,Equity,AAPL
2018-09-17,AAPL,54.47,-0.026626161543960025,-0.02698705840169738,Equity,AAPL
2018-09-18,AAPL,54.56,0.0016522856618321757,0.0016509221396235352,Equity,AAPL
2018-09-19,AAPL,54.5925,0.0005956744868034214,0.0005954971431788606,Equity,AAPL
2018-09-20,AAPL,55.0075,0.007601776800842508,0.007573028893773321,Equity,AAPL
2018-09-21,AAPL,54.415,-0.010771258464754796,-0.010829688424134044,Equity,AAPL
2018-09-24,AAPL,55.1975,0.014380226040613842,0.014277811254335767,Equity,AAPL
2018-09-25,AAPL,55.5475,0.0063408668870872376,0.006320848170095292,Equity,AAPL
2018-09-26,AAPL,55.105,-0.007966155092488436,-0.0079980544289508,Equity,AAPL
2018-09-27,AAPL,56.2375,0.020551674076762616,0.02034333802378548,Equity,AAPL
2018-09-28,AAPL,56.435,0.003511891531451594,0.003505739240299121,Equity,AAPL
2018-10-01,AAPL,56.815,0.006733410117834682,0.00671084196238278,Equity,AAPL
2018-10-02,AAPL,57.32,0.008888497755874303,0.008849227589998662,Equity,AAPL
2018-10-03,AAPL,58.0175,0.01216852756454978,0.012095086214805446,Equity,AAPL
2018-10-04,AAPL,56.9975,-0.017580902313956925,-0.01773728195121178,Equity,AAPL
2018-10-05,AAPL,56.0725,-0.016228781964121253,-0.016361910958721096,Equity,AAPL
2018-10-08,AAPL,55.9425,-0.0023184270364259296,-0.002321118749552656,Equity,AAPL
2018-10-09,AAPL,56.7175,0.013853510300755323,0.013758427573587828,Equity,AAPL
2018-10-10,AAPL,54.09,-0.046326089831180806,-0.047433479205543055,Equity,AAPL
2018-10-11,AAPL,53.6125,-0.00882787946015906,-0.008867076040336814,Equity,AAPL
2018-10-12,AAPL,55.5275,0.035719281883889176,0.03509614368752819,Equity,AAPL
2018-10-15,AAPL,54.34,-0.021385799828913643,-0.021617789532325248,Equity,AAPL
2018-10-16,AAPL,55.5375,0.022037173352962736,0.02179786426382509,Equity,AAPL
2018-10-17,AAPL,55.2975,-0.004321404456448352,-0.0043307687122485835,Equity,AAPL
2018-10-18,AAPL,54.005,-0.023373570233735652,-0.023651064679340767,Equity,AAPL
2018-10-19,AAPL,54.8275,0.015230071289695335,0.01511525802908552,Equity,AAPL
2018-10-22,AAPL,55.1625,0.006110072500113972,0.006091481696142526,Equity,AAPL
2018-10-23,AAPL,55.6825,0.009426693859052815,0.009382539847836957,Equity,AAPL
2018-10-24,AAPL,53.7725,-0.034301620796480026,-0.03490373037505153,Equity,AAPL
2018-10-25,AAPL,54.95,0.021897810218978186,0.021661496781179467,Equity,AAPL
2018-10-26,AAPL,54.075,-0.015923566878980888,-0.0160517090105079,Equity,AAPL
2018-10-29,AAPL,53.06,-0.018770226537216828,-0.018948623129528868,Equity,AAPL
2018-10-30,AAPL,53.325,0.004994346023369678,0.004981915647820579,Equity,AAPL
2018-10-31,AAPL,54.715,0.026066572902015972,0.025732630512992103,Equity,AAPL
2018-11-01,AAPL,55.555,0.015352279996344587,0.015235626165565584,Equity,AAPL
2018-11-02,AAPL,51.87,-0.06633066330663306,-0.0686329326726632,Equity,AAPL
2018-11-05,AAPL,50.3975,-0.028388278388278287,-0.028799017690867113,Equity,AAPL
2018-11-06,AAPL,50.9425,0.010814028473634663,0.010755975020512992,Equity,AAPL
2018-11-07,AAPL,52.4875,0.030328311331403013,0.029877500317357083,Equity,AAPL
2018-11-08,AAPL,52.1225,-0.006954036675398845,-0.006978328672237313,Equity,AAPL
2018-11-09,AAPL,51.1175,-0.019281500311765565,-0.01946981300300202,Equity,AAPL
2018-11-12,AAPL,48.5425,-0.05037413801535684,-0.051687201448600596,Equity,AAPL
2018-11-13,AAPL,48.0575,-0.009991244785497289,-0.010041492241593453,Equity,AAPL
2018-11-14,AAPL,46.7,-0.02824741195442948,-0.028654045970026604,Equity,AAPL
2018-11-15,AAPL,47.8525,0.02467880085653107,0.024379198463276127,Equity,AAPL
2018-11-16,AAPL,48.3825,0.011075701374013924,0.011014814954241668,Equity,AAPL
2018-11-19,AAPL,46.465,-0.03963209838267967,-0.04043883708306672,Equity,AAPL
2018-11-20,AAPL,44.245,-0.047777897342085596,-0.04895697028998929,Equity,AAPL
2018-11-21,AAPL,44.195,-0.0011300711944851605,-0.0011307102064021337,Equity,AAPL
2018-11-23,AAPL,43.0725,-0.025398800769317886,-0.02572691808848715,Equity,AAPL
2018-11-26,AAPL,43.655,0.013523710023797264,0.013433080838346925,Equity,AAPL
2018-11-27,AAPL,43.56,-0.0021761539342571856,-0.002178525198011193,Equity,AAPL
2018-11-28,AAPL,45.235,0.038452708907254385,0.037731825412945244,Equity,AAPL
2018-11-29,AAPL,44.8875,-0.0076821045650491415,-0.007711763925503673,Equity,AAPL
2018-11-30,AAPL,44.645,-0.005402394876079075,-0.005417040583021469,Equity,AAPL
2018-12-03,AAPL,46.205,0.03494232276850706,0.034345698370823956,Equity,AAPL
2018-12-04,AAPL,44.1725,-0.043988745806730845,-0.044985593831335616,Equity,AAPL
2018-12-06,AAPL,43.68,-0.011149470824608043,-0.011212092072018474,Equity,AAPL
2018-12-07,AAPL,42.1225,-0.03565705128205121,-0.03630829170624626,Equity,AAPL
2018-12-10,AAPL,42.4,0.006587928066947413,0.00656632250750863,Equity,AAPL
2018-12-11,AAPL,42.1575,-0.005719339622641484,-0.00573575767570937,Equity,AAPL
2018-12-12,AAPL,42.275,0.0027871671707289103,0.002783290222441408,Equity,AAPL
2018-12-13,AAPL,42.7375,0.010940272028385545,0.010880860180775654,Equity,AAPL
2018-12-14,AAPL,41.37,-0.031997660134542305,-0.032520774492099586,Equity,AAPL
2018-12-17,AAPL,40.985,-0.009306260575296044,-0.0093498343683261,Equity,AAPL
2018-12-18,AAPL,41.5175,0.01299255825301926,0.012908878993777004,Equity,AAPL
2018-12-19,AAPL,40.2225,-0.031191666164870235,-0.03168848455571821,Equity,AAPL
2018-12-20,AAPL,39.2075,-0.025234632357511222,-0.02555848551661011,Equity,AAPL
2018-12-21,AAPL,37.6825,-0.038895619460562525,-0.039672259323895565,Equity,AAPL
2018-12-24,AAPL,36.7075,-0.02587407947986453,-0.026214701847591528,Equity,AAPL
2018-12-26,AAPL,39.2925,0.07042157597221266,0.06805256711339175,Equity,AAPL
2018-12-27,AAPL,39.0375,-0.006489788127505114,-0.006510938359150324,Equity,AAPL
2018-12-28,AAPL,39.0575,0.00051232788984934,0.0005121966947240164,Equity,AAPL
2018-12-31,AAPL,39.435,0.009665237150355388,0.009618827546033224,Equity,AAPL
2019-01-02,AAPL,39.48,0.0011411182959297772,0.0011404677153263752,Equity,AAPL
2019-01-03,AAPL,35.5475,-0.09960739614994929,-0.10492438427688831,Equity,AAPL
2019-01-04,AAPL,37.065,0.042689359307968244,0.04180329782029066,Equity,AAPL
2019-01-07,AAPL,36.9825,-0.0022258195062726527,-0.0022283003244291597,Equity,AAPL
2019-01-08,AAPL,37.6875,0.019063070371121427,0.01888364670315034,Equity,AAPL
2019-01-09,AAPL,38.3275,0.01698175787728018,0.01683917971506794,Equity,AAPL
2019-01-10,AAPL,38.45,0.003196138542821858,0.0031910417491808744,Equity,AAPL
2019-01-11,AAPL,38.0725,-0.009817945383615245,-0.009866459207944251,Equity,AAPL
2019-01-14,AAPL,37.5,-0.015037100269223114,-0.015151303767343681,Equity,AAPL
2019-01-15,AAPL,38.2675,0.020466666666666633,0.020260039007360012,Equity,AAPL
2019-01-16,AAPL,38.735,0.012216632913046421,0.012142612100140771,Equity,AAPL
2019-01-17,AAPL,38.965,0.005937782367368083,0.005920223211658483,Equity,AAPL
2019-01-18,AAPL,39.205,0.0061593737969971585,0.006140482387360865,Equity,AAPL
2019-01-22,AAPL,38.325,-0.022446116566764318,-0.022701864925007316,Equity,AAPL
2019-01-23,AAPL,38.48,0.00404435746901477,0.004036201039627685,Equity,AAPL
2019-01-24,AAPL,38.175,-0.007926195426195437,-0.00795777469280962,Equity,AAPL
2019-01-25,AAPL,39.44,0.03313686967910945,0.032599678629738615,Equity,AAPL
2019-01-28,AAPL,39.075,-0.009254563894523171,-0.009297653426894203,Equity,AAPL
2019-01-29,AAPL,38.67,-0.010364683301343547,-0.010418770688334572,Equity,AAPL
2019-01-30,AAPL,41.3125,0.06833462632531684,0.06610101199269938,Equity,AAPL
2019-01-31,AAPL,41.61,0.007201210287443249,0.007175405382944846,Equity,AAPL
2019-02-01,AAPL,41.63,0.0004806536890171742,0.0004805382120342681,Equity,AAPL
2019-02-04,AAPL,42.8125,0.02840499639682914,0.028009054815559917,Equity,AAPL
2019-02-05,AAPL,43.545,0.017109489051094995,0.016964770122258957,Equity,AAPL
2019-02-06,AAPL,43.56,0.0003444712366518221,0.00034441192005689816,Equity,AAPL
2019-02-07,AAPL,42.735,-0.018939393939394034,-0.019121041446778512,Equity,AAPL
2019-02-08,AAPL,42.6025,-0.003100503100503138,-0.0031053196185706366,Equity,AAPL
2019-02-11,AAPL,42.3575,-0.005750836218531674,-0.0057674359492863305,Equity,AAPL
2019-02-12,AAPL,42.7225,0.008617128017470277,0.008580212488802528,Equity,AAPL
2019-02-13,AAPL,42.545,-0.004154719410146779,-0.004163374237406114,Equity,AAPL
2019-02-14,AAPL,42.7,0.003643201316253508,0.0036365809330583436,Equity,AAPL
2019-02-15,AAPL,42.605,-0.0022248243559720438,-0.0022273029546597293,Equity,AAPL
2019-02-19,AAPL,42.7325,0.002992606501584394,0.0029881375683668745,Equity,AAPL
2019-02-20,AAPL,43.0075,0.006435382905282783,0.006414764240771072,Equity,AAPL
2019-02-21,AAPL,42.765,-0.0056385514154507765,-0.00565450805631222,Equity,AAPL
2019-02-22,AAPL,43.2425,0.011165672863322706,0.01110379690319628,Equity,AAPL
2019-02-25,AAPL,43.5575,0.007284500202347166,0.0072580963789818705,Equity,AAPL
2019-02-26,AAPL,43.5825,0.000573953968891816,0.0005737893203100717,Equity,AAPL
2019-02-27,AAPL,43.7175,0.0030975735673721694,0.003092785970444154,Equity,AAPL
2019-02-28,AAPL,43.2875,-0.009835878080860061,-0.009884569877137126,Equity,AAPL
2019-03-01,AAPL,43.7425,0.010511117528154701,0.01045625980809737,Equity,AAPL
2019-03-04,AAPL,43.9625,0.005029433617191437,0.005016828263462965,Equity,AAPL
2019-03-05,AAPL,43.8825,-0.0018197327267557295,-0.0018213904517370076,Equity,AAPL
2019-03-06,AAPL,43.63,-0.005754002164872096,-0.005770620212845565,Equity,AAPL
2019-03-07,AAPL,43.125,-0.011574604629841945,-0.011642111783994503,Equity,AAPL
2019-03-08,AAPL,43.2275,0.002376811594202888,0.002373991445283512,Equity,AAPL
2019-03-11,AAPL,44.725,0.03464229946214803,0.034055762597975596,Equity,AAPL
2019-03-12,AAPL,45.2275,0.01123532699832297,0.011172679518496185,Equity,AAPL
2019-03-13,AAPL,45.4275,0.004422088331214491,0.0044123396277958105,Equity,AAPL
2019-03-14,AAPL,45.9325,0.01111661438555922,0.011055278970677722,Equity,AAPL
2019-03-15,AAPL,46.53,0.013008218581614495,0.012924338344804514,Equity,AAPL
2019-03-18,AAPL,47.005,0.010208467655276277,0.010156713173957166,Equity,AAPL
2019-03-19,AAPL,46.6325,-0.007924688862886997,-0.007956256093933647,Equity,AAPL
2019-03-20,AAPL,47.04,0.008738540717310839,0.008700580653790806,Equity,AAPL
2019-03-21,AAPL,48.7725,0.036830357142857206,0.03616832583890811,Equity,AAPL
2019-03-22,AAPL,47.7625,-0.020708390999025994,-0.02092581665626109,Equity,AAPL
2019-03-25,AAPL,47.185,-0.012091075634650617,-0.012164767299721994,Equity,AAPL
2019-03-26,AAPL,46.6975,-0.010331673201229297,-0.010385415421975358,Equity,AAPL
2019-03-27,AAPL,47.1175,0.00899405749772475,0.008953851857324736,Equity,AAPL
2019-03-28,AAPL,47.18,0.0013264710564016013,0.0013255920708832372,Equity,AAPL
